304,12a-Hydroxy-3-oxocholadienic acid,C[C@H](CCC(O)=O)C1CCC2C3C=CC4=CC(=O)CC[C@]4(C)C3C[C@H](O)[C@]12C
309,"3a,7b,12b-Trihydroxy-5b-cholanoic acid",[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@H](O)C[C@@]1([H])[C@@]2([H])[C@@H](O)C[C@]2([H])C[C@H](O)CC[C@]12C
310,7-Ketodeoxycholic acid,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])C(=O)C[C@]2([H])C[C@H](O)CC[C@]12C
314,"3b,7b,12a-Trihydroxy-5b-cholanoic acid",[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])[C@@H](O)C[C@]2([H])C[C@@H](O)CC[C@]12C
315,2-Ethylhydracrylic acid,CCC(CO)C(O)=O
316,2-Pyrocatechuic acid,OC(=O)C1=C(O)C(O)=CC=C1
318,"3a,6b,7a,12a-Tetrahydroxy-5b-cholanoic acid",[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])[C@H](O)[C@@H](O)[C@]2([H])C[C@H](O)CC[C@]12C
319,"3,7-Dihydroxy-12-oxocholanoic acid",[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)C(=O)C[C@@]1([H])[C@@]2([H])[C@H](O)C[C@]2([H])C[C@H](O)CC[C@]12C
323,"2b,3a,7a-Trihydroxy-5b-cholanoic acid",[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@H](O)C[C@]2([H])C[C@H](O)[C@@H](O)C[C@]12C
324,2-Methoxyestradiol,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C(OC)=C3
326,2-Hydroxy-3-methylbutyric acid,CC(C)C(O)C(O)=O
330,"3a,12b-Dihydroxy-5b-cholanoic acid",[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@H](O)C[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C
333,"1b,3a,7a-Trihydroxy-5b-cholanoic acid",[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@H](O)C[C@]2([H])C[C@H](O)C[C@@H](O)[C@]12C
334,"3a,6b,7b-Trihydroxy-5b-cholanoic acid",[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](O)[C@@H](O)[C@]2([H])C[C@H](O)CC[C@]12C
338,"3b,7a,12a-Trihydroxy-5b-cholanoic acid",[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])[C@H](O)C[C@]2([H])C[C@@H](O)CC[C@]12C
342,"3,4-Dihydroxyhydrocinnamic acid",OC(=O)CCC1=CC=C(O)C(O)=C1
344,3-Deoxy-D-glycero-D-galacto-2-nonulosonic acid,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CC(=O)C(O)=O
346,"3b,7b,12a-Trihydroxy-5a-Cholanoic acid",[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])[C@@H](O)C[C@@]2([H])C[C@@H](O)CC[C@]12C
351,"3a,7b,12a-Trihydroxy-5a-Cholanoic acid",[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])[C@@H](O)C[C@@]2([H])C[C@H](O)CC[C@]12C
352,"1,3,7,12-Tetrahydroxycholan-24-oic acid",[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)C(O)C[C@@]1([H])[C@@]2([H])C(O)CC2CC(O)CC(O)[C@]12C
356,"3a,4b,7a,12a-Tetrahydroxy-5b-cholanoic acid",[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])[C@H](O)C[C@]2([H])[C@@H](O)[C@H](O)CC[C@]12C
357,"3b,12a-Dihydroxy-5b-cholanoic acid",[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@@H](O)CC[C@]12C
358,2-Furoylglycine,OC(=O)CNC(=O)C1=CC=CO1
359,3-Hydroxyphenylacetic acid,OC(=O)CC1=CC=CC(O)=C1
361,(S)-3-Hydroxybutyric acid,C[C@H](O)CC(O)=O
366,"7a,12a-Dihydroxy-3-oxo-4-cholenoic acid",[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])[C@H](O)CC2=CC(=O)CC[C@]12C
369,5-Hydroxylysine,NC[C@H](O)CC[C@H](N)C(O)=O
371,L-alpha-Aminobutyric acid,CC[C@H](N)C(O)=O
374,Allocystathionine,N[C@@H](CCSCC(N)C(O)=O)C(O)=O
378,3-Methylcrotonylglycine,CC(C)=CC(=O)NCC(O)=O
379,7-Hydroxy-3-oxocholanoic acid,[H][C@@]12CCC([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](O)C[C@@]2([H])CC(=O)CC[C@]12C
381,Allantoin,NC(=O)NC1NC(=O)NC1=O
383,Calcium,[Ca++]
385,3-Methylindole,CC1=CNC2=C1C=CC=C2
386,Nutriacholic acid,[H][C@@]12CCC([C@@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C(=O)C[C@]2([H])C[C@H](O)CC[C@]12C
391,5-Hydroxy-L-tryptophan,N[C@@H](CC1=CNC2=C1C=C(O)C=C2)C(O)=O
395,"3-Oxo-4,6-choladienoic acid",[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@]12C
397,Allodeoxycholic acid,[H][C@@]12CCC([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)CC[C@]12C
398,3-Methylhistidine,CN1C=NC=C1C[C@H](N)C(O)=O
401,Caprylic acid,CCCCCCCC(O)=O
403,Vanillic acid,COC1=C(O)C=CC(=C1)C(O)=O
409,Etiocholanolone,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@]([H])(O)CC[C@]12C
410,3-Methyl-2-oxovaleric acid,CCC(C)C(=O)C(O)=O
411,Chloride ion,[Cl-]
414,Androstanediol,[H][C@@]12CCC(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)CC[C@]12C
415,3-Methoxy-4-hydroxyphenylglycol glucuronide,COC1=CC(=CC=C1O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)C(O)CO
416,"5,6-Dihydrouridine",OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1CCC(=O)NC1=O
419,4-Hydroxybenzoic acid,OC(=O)C1=CC=C(O)C=C1
420,7-Ketocholesterol,[H][C@@]12CCC([C@H](C)CCCC(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C(=O)C=C2CC(O)CC[C@]12C
421,3-Oxocholic acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(O)=O
422,7alpha-Hydroxy-3-oxo-5beta-cholan-24-oic acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O
424,Allocholic acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC(O)[C@]12C)[C@H](C)CCC(O)=O
425,Alpha-Muricholic acid,[H][C@@]12CCC([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@H](O)[C@@H](O)[C@]2([H])C[C@H](O)CC[C@]12C
428,Senecioic acid,CC(C)=CC(O)=O
429,Aminoadipic acid,NC(CCCC(O)=O)C(O)=O
430,Capric acid,CCCCCCCCCC(O)=O
431,N-Acetyl-L-phenylalanine,CC(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O
433,Allochenodeoxycholic acid,[H][C@@]12CCC([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@H](O)C[C@@]2([H])C[C@H](O)CC[C@]12C
435,Beta-D-Glucose,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
436,L-Arginine,N[C@@H](CCCNC(N)=N)C(O)=O
437,Chenodeoxycholic acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O
446,"6a,12a-Dihydroxylithocholic acid",[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])C[C@H](O)C2C[C@H](O)CC[C@]12C
447,"4,5-Dihydroorotic acid",OC(=O)C1CC(=O)NC(=O)N1
451,Acetylglycine,CC(=O)NCC(O)=O
454,Caproic acid,CCCCCC(O)=O
455,Adenylsuccinic acid,O[C@@H]1[C@@H](COP(O)(O)=O)O[C@H]([C@@H]1O)N1C=NC2=C1N=CN=C2NC(CC(O)=O)C(O)=O
457,Adenosine triphosphate,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O
464,Chenodeoxycholic acid disulfate,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](C[C@]4([H])C[C@@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OS(O)(=O)=O)OS(O)(=O)=O)[C@H](C)CCC(O)=O
466,Magnesium,[Mg++]
467,TG(10:0/10:0/10:0),[H]C(COC(=O)CCCCCCCCC)(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCC
480,B-Carotene,C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C
482,D-Phenyllactic acid,[H][C@](O)(CC1=CC=CC=C1)C(O)=O
483,PC(16:0/16:0),[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC
489,Coproporphyrin III,CC1=C(CCC(O)=O)/C2=C/C3=N/C(=C\C4=C(C)C(CCC(O)=O)=C(N4)/C=C4\N=C(\C=C\1/N\2)C(C)=C4CCC(O)=O)/C(CCC(O)=O)=C3C
493,L-Cysteine,N[C@@H](CS)C(O)=O
499,Chondroitin sulfate,CC(=O)N[C@H]1[C@H](O)O[C@H](OS(O)(=O)=O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O
505,Potassium,[K+]
507,Sodium,[Na+]
509,Glutarylglycine,OC(=O)CCCC(=O)NCC(O)=O
512,PC(18:1(9Z)/18:1(9Z)) ,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCCCC
514,Hydrogen carbonate,OC([O-])=O
515,Glucosylsphingosine,CCCCCCCCCCCCC\C=C\C(O)C(N)COC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
517,Sulfide,[S--]
520,Coprocholic acid,[H][C@@]12CC[C@H]([C@H](C)CCCC(C)C(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])[C@H](O)C[C@]2([H])C[C@H](O)CC[C@]12C
525,D-2-Hydroxyglutaric acid,O[C@H](CCC(O)=O)C(O)=O
526,Cyanocobalamin,OC[C@H]1O[C@@H]([C@H](O)[C@@H]1OP(O)(=O)O[C@]([H])(C)CNC(=O)CC[C@]1(C)[C@@H](CC(=O)N)[C@@]2([H])N([Co]C#N)\C1=C(C)/C1=N/C(=C\C3=N\C(=C(C)/C4=N[C@]2(C)[C@@](C)(CC(=O)N)[C@@H]4CCC(=O)N)\[C@@](C)(CC(=O)N)[C@@H]3CCC(=O)N)/C(C)(C)[C@@H]1CCC(=O)N)N1C=NC2=CC(C)=C(C)C=C12
527,Cobalt,[Co++]
528,DL-Dopa,NC(CC1=CC=C(O)C(O)=C1)C(O)=O
529,"CE(18:2(9Z,12Z))",CCCCC\C=C/C\C=C/CCCCCCCC(=O)O[C@H]1CC[C@]2(C)C3CC[C@]4(C)C(CCC4C3CC=C2C1)[C@H](C)CCCC(C)C
533,PS(16:0/16:0),[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC)C(O)=O
537,D-Ribulose 5-phosphate,OCC(=O)[C@H](O)[C@H](O)COP(O)(O)=O
538,Cholic acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(O)=O
544,Gluconic acid,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O
545,Deoxycholic acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(O)=O
548,Chondroitin,CC(=O)N[C@@H]1[C@H](O)O[C@H](CO)[C@H](O)[C@@H]1OC1OC(=C[C@@H](O)[C@H]1O)C(O)=O
549,Cytosine,NC1=CC=NC(=O)N1
550,Deoxycholic acid glycine conjugate,[H][C@]12CCC3C4CC[C@H]([C@H](C)CCC(=O)NCC(O)=O)[C@@]4(C)[C@@H](O)CC3[C@@]1(C)CC[C@@H](O)C2
551,Dermatan,CC[C@H]1[C@H](O)[C@@H](O)[C@@H](CO[C@@H]2[C@@H](NC(C)=O)[C@H](OC)O[C@H](CO)[C@@H]2OS([O-])(=O)=O)O[C@H]1C(O)=O
556,Chenodeoxycholic acid glycine conjugate,[H][C@@]12C[C@H](O)CC[C@]1(C)C1CC[C@]3(C)[C@H](CCC3C1[C@H](O)C2)[C@H](C)CCC(=O)NCC(O)=O
557,Dodecanoic acid,CCCCCCCCCCCC(O)=O
558,Galactaric acid,O[C@@H]([C@@H](O)[C@H](O)C(O)=O)[C@@H](O)C(O)=O
560,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O
564,Galactose 1-phosphate,OC[C@H]1O[C@H](OP(O)(O)=O)[C@H](O)[C@@H](O)[C@H]1O
565,L-Arabinose,O[C@H]1COC(O)[C@H](O)[C@H]1O
567,Galactosylsphingosine,CCCCCCCCCCCCC\C=C\C(O)C(N)COC1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
571,Chondroitin 4-sulfate,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@H](OS([O-])(=O)=O)[C@@H]1O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C([O-])=O
572,Cholesterol sulfate,[H][C@@]12CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@H](CC[C@]12C)OS(O)(=O)=O
576,Copper,[Cu++]
577,CE(16:1(9Z)),[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCCCCCC\C=C/CCCCCC)[C@H](C)CCCC(C)C
578,Deoxycholic acid disulfate,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@H](C[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@@H](CC[C@]12C)OS(O)(=O)=O)OS(O)(=O)=O
579,D-Fructose,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O
580,Glutaric acid,OC(=O)CCCC(O)=O
581,Fluoride,[F-]
582,Glucaric acid,O[C@@H]([C@H](O)[C@@H](O)C(O)=O)[C@H](O)C(O)=O
583,Isohyodeoxycholic acid,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](O)[C@]2([H])C[C@@H](O)CC[C@]12C
585,Heptanoic acid,CCCCCCC(O)=O
588,Ortho-Hydroxyphenylacetic acid,OC(=O)CC1=CC=CC=C1O
589,Homo-L-arginine,N[C@@H](CCCCNC(N)=N)C(O)=O
592,Linoleic acid,CCCCC\C=C/C\C=C/CCCCCCCC(O)=O
593,PA(16:0/16:0),[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(O)=O)OC(=O)CCCCCCCCCCCCCCC
594,Iodine,II
597,Isovalerylglycine,CC(C)CC(=O)NCC(O)=O
603,L-Kynurenine,N[C@@H](CC(=O)C1=CC=CC=C1N)C(O)=O
605,Isoursodeoxycholic acid,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](O)C[C@]2([H])C[C@@H](O)CC[C@]12C
606,L-Leucine,CC(C)C[C@H](N)C(O)=O
610,Malonic acid,OC(=O)CC(O)=O
611,Fe2+,[Fe++]
612,Heparan sulfate,CO[C@@H]1O[C@@H](COS(O)(=O)=O)[C@H](O[C@@H]2O[C@@H]([C@H](OC)[C@@H](O)[C@@H]2OS(O)(=O)=O)C([O-])=O)[C@@H]([O-])[C@@H]1NOS(O)(=O)=O
613,L-2-Hydroxyglutaric acid,O[C@@H](CCC(O)=O)C(O)=O
614,Ketoleucine,CC(C)CC(=O)C(O)=O
615,L-Methionine,CSCC[C@H](N)C(O)=O
617,Lithocholic acid glycine conjugate,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=O)NCC(O)=O
618,1-Methylnicotinamide,C[N+]1=CC=CC(=C1)C(N)=O
619,Hydroxypropionic acid,OCCC(O)=O
620,Hexanoylglycine,CCCCCC(=O)NCC(O)=O
626,4-Hydroxyphenylpyruvic acid,OC(=O)C(=O)CC1=CC=C(O)C=C1
627,Glycoursodeoxycholic acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=O)NCC(O)=O
629,4-Hydroxybutyric acid,OCCCC(O)=O
632,Isoallolithocholic acid,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](O)CC[C@]12C
633,Hippuric acid,OC(=O)CNC(=O)C1=CC=CC=C1
634,Kynurenic acid,OC(=O)C1=CC(=O)C2=CC=CC=C2N1
635,L-Pipecolic acid,OC(=O)[C@@H]1CCCCN1
636,Isolithocholic acid,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@@H](O)CC[C@]12C
637,Isovaleric acid,CC(C)CC(O)=O
640,Glycylproline,NCC(=O)N1CCCC1C(O)=O
641,Lithocholyltaurine,C[C@H](CCC(=O)NCCS(O)(=O)=O)C1CCC2C3CCC4C[C@H](O)CC[C@]4(C)C3CC[C@]12C
644,4-Hydroxyproline,O[C@H]1CN[C@@H](C1)C(O)=O
648,Alpha-Hydroxyisobutyric acid,CC(C)(O)C(O)=O
649,Isobutyrylglycine,CC(C)C(=O)NCC(O)=O
651,Hydroxykynurenine,NC(CC(=O)C1=C(N)C(O)=CC=C1)C(O)=O
652,Hyodeoxycholic acid,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](O)C2C[C@H](O)CC[C@]12C
654,Hydroxyphenylacetylglycine,OC(=O)CNC(=O)CC1=CC=C(O)C=C1
656,Heptacarboxylporphyrin I,CC1=C(CCC(O)=O)\C2=C\C3=C(CC(O)=O)C(CCC(O)=O)=C(N3)\C=C3/N=C(/C=C4\N\C(=C/C1=N2)C(CCC(O)=O)=C4CC(O)=O)C(CCC(O)=O)=C3CC(O)=O
661,Homocysteine,NC(CCS)C(O)=O
662,Hexacarboxylporphyrin I,CC1=C(CCC(O)=O)/C2=C/C3=N/C(=C\C4=C(CC(O)=O)C(CCC(O)=O)=C(N4)/C=C4\N=C(\C=C\1/N\2)C(CCC(O)=O)=C4C)/C(CCC(O)=O)=C3CC(O)=O
663,Malic acid,OC(CC(O)=O)C(O)=O
664,Homocarnosine,NCCCC(=O)N[C@@H](CC1=CNC=N1)C(O)=O
670,L-Threo-2-pentulose,OC[C@H](O)[C@@H](O)C(=O)CO
673,3-Hydroxyisovaleric acid,CC(C)(O)CC(O)=O
674,Hydroxyphenyllactic acid,OC(CC1=CC=C(O)C=C1)C(O)=O
676,Glycogen,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]3CO)[C@H](O)[C@@H](O)[C@@H]2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
679,Hyocholic acid,[H][C@@]12CCC([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@H](O)[C@H](O)[C@]2([H])C[C@H](O)CC[C@]12C
680,Lithocholic acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O
682,5-Hydroxyindoleacetic acid,OC(=O)CC1=CNC2=CC=C(O)C=C12
683,Hydrocinnamic acid,OC(=O)CCC1=CC=CC=C1
684,Mannitol,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
685,N-Acetyl-L-alanine,C[C@H](NC(C)=O)C(O)=O
686,Pseudouridine,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)C1=CNC(=O)NC1=O
689,N-Glycoloylganglioside GM2,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H](O)CCCCCCCCCCCCCCCC
697,Phenyllactic acid,OC(CC1=CC=CC=C1)C(O)=O
698,Porphinehexacarboxylic acid,CC1=C2NC(\C=C3/N=C(/C=C4\N\C(=C/C5=N/C(=C\2)/C(C)=C5CCC(O)=O)C(CCC(O)=O)=C4CC(O)=O)C(CCC(O)=O)=C3CC(O)=O)=C1CCC(O)=O
699,N-Acetylgalactosamine 4-sulphate,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@H](OS(O)(=O)=O)[C@@H]1O
701,Propionylglycine,CCC(=O)NCC(O)=O
702,Azelaic acid,OC(=O)CCCCCCCC(O)=O
705,Sapropterin,C[C@H](O)[C@H](O)C1CNC2=C(N1)C(=O)N=C(N)N2
707,Pentacarboxylporphyrin I,CC1=C(CCC(O)=O)/C2=C/C3=C(CCC(O)=O)C(CC(O)=O)=C(N3)\C=C3/N=C(/C=C4\N=C(\C=C\1/N\2)C(C)=C4CCC(O)=O)C(C)=C3CCC(O)=O
708,N-Palmitoylsphingosine,CCCCCCCCCCCCCCCC(=O)NC(CO)C(O)C=CCCCCCCCCCCCCC
709,L-Octanoylcarnitine,CCCCCCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C
712,N-Acetyl-9-O-acetylneuraminic acid,CC(=O)N[C@@H]1[C@@H](O)C[C@](O)(O[C@H]1[C@H](O)[C@H](O)COC(C)=O)C(O)=O
713,Pristanic acid,CC(C)CCCC(C)CCCC(C)CCCC(C)C(O)=O
715,SAICAR,NC1=C(N=CN1[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O)C(=O)N[C@@H](CC(O)=O)C(O)=O
720,Pterin,NC1=NC2=NC=CN=C2C(=O)N1
723,Pyrrolidonecarboxylic acid,OC(=O)C1CCC(=O)N1
724,Myristic acid,CCCCCCCCCCCCCC(O)=O
725,3-Phosphoglyceric acid,OC(COP(O)(O)=O)C(O)=O
726,N-Butyrylglycine,CCCC(=O)NCC(O)=O
727,N-Glycoloylganglioside GM1,CCCCCCCCCCCCCCCCCCCC(=O)N[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](C)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3NC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)[C@@H](O)\C=C\CCCCCCCCCCCCCCC
729,Murocholic acid,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@@H](O)[C@]2([H])C[C@H](O)CC[C@]12C
730,N-Acetyl-L-aspartic acid,CC(=O)N[C@@H](CC(O)=O)C(O)=O
734,Phosphoglycolic acid,OC(=O)COP(O)(O)=O
737,Normetanephrine,COC1=CC(=CC=C1O)C(O)CN
738,Propyl alcohol,CCCO
739,Phenylacetylglycine,OC(=O)CNC(=O)CC1=CC=CC=C1
742,Propionylcarnitine,CCC(=O)OC(CC([O-])=O)C[N+](C)(C)C
744,Pentadecanoic acid,CCCCCCCCCCCCCCC(O)=O
745,Stearic acid,CCCCCCCCCCCCCCCCCC(O)=O
746,Ureidosuccinic acid,NC(=O)N[C@@H](CC(O)=O)C(O)=O
747,N-Stearoylsphingosine,CCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)C=CCCCCCCCCCCCCC
748,Neuraminic acid,N[C@@H]1[C@@H](O)C[C@](O)(O[C@H]1[C@H](O)[C@H](O)CO)C(O)=O
749,N-Lignoceroylsphingosine,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)C=CCCCCCCCCCCCCC
750,Capryloylglycine,CCCCCCCC(=O)NCC(O)=O
751,N-Glycolylneuraminic acid,OC[C@@H](O)[C@@H](O)[C@@H]1O[C@@](O)(C[C@H](O)[C@H]1NC(=O)CO)C(O)=O
758,Salicyluric acid,OC(=O)CNC(=O)C1=CC=CC=C1O
765,Pelargonic acid,CCCCCCCCC(O)=O
770,beta-Sitosterol,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@@H](CC)C(C)C
771,N-Acetyl-b-D-galactosamine,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@H](O)[C@@H]1O
772,Formiminoglutamic acid,OC(=O)CC[C@H](NC=N)C(O)=O
773,Nicotinamide riboside,NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
